lat,lon,alt,date,device,os,version
40.0966873169,-88.2611923218,228.330215454,2013-06-01 03:14:08,"iPhone4,1",6.1.3,1.1
40.1033058167,-88.2443084717,230.275665283,2013-06-01 15:49:20,"iPhone4,1",6.1.3,1.1
40.1129875183,-88.2090835571,226.377975464,2013-06-01 16:00:00,"iPhone4,1",6.1.3,1.1
40.1057701111,-88.2110290527,227,2013-06-01 16:38:24,"iPhone4,1",6.1.3,1.1
40.1046829224,-88.2388305664,226.413955688,2013-06-01 16:44:48,"iPhone4,1",6.1.3,1.1
40.1139526367,-88.2510986328,231.274719238,2013-06-01 16:49:04,"iPhone4,1",6.1.3,1.1
40.096698761,-88.26121521,228.585159302,2013-06-01 17:27:28,"iPhone4,1",6.1.3,1.1
40.0989303589,-88.2485809326,225.824066162,2013-06-01 20:48:00,"iPhone4,1",6.1.3,1.1
40.0981864929,-88.2555847168,231.611465454,2013-06-01 22:00:32,"iPhone4,1",6.1.3,1.1
40.096534729,-88.2610855103,228.38142395,2013-06-01 22:06:56,"iPhone4,1",6.1.3,1.1
40.1026496887,-88.257522583,238.643295288,2013-06-01 23:13:04,"iPhone4,1",6.1.3,1.1
40.1143493652,-88.2458724976,227,2013-06-01 23:17:20,"iPhone4,1",6.1.3,1.1
40.1166725159,-88.2404785156,227,2013-06-02 00:00:00,"iPhone4,1",6.1.3,1.1
40.2559738159,-88.1965484619,226.204223633,2013-06-02 00:08:32,"iPhone4,1",6.1.3,1.1
40.3107757568,-88.1588745117,228.862258911,2013-06-02 00:14:56,"iPhone4,1",6.1.3,1.1
40.571472168,-88.0503234863,227,2013-06-02 00:36:16,"iPhone4,1",6.1.3,1.1
40.7645759583,-87.9939804077,199.990707397,2013-06-02 00:44:48,"iPhone4,1",6.1.3,1.1
40.8241920471,-87.9881668091,199.48638916,2013-06-02 00:51:12,"iPhone4,1",6.1.3,1.1
40.9492683411,-87.9245529175,204.984024048,2013-06-02 00:57:36,"iPhone4,1",6.1.3,1.1
41.0674667358,-87.8826293945,223.080108643,2013-06-02 01:04:00,"iPhone4,1",6.1.3,1.1
41.1595458984,-87.8612976074,203.378051758,2013-06-02 01:12:32,"iPhone4,1",6.1.3,1.1
41.3267440796,-87.7929611206,217.184494019,2013-06-02 01:18:56,"iPhone4,1",6.1.3,1.1
41.4272956848,-87.7422866821,242,2013-06-02 01:23:12,"iPhone4,1",6.1.3,1.1
41.5065803528,-87.6977844238,193,2013-06-02 01:29:36,"iPhone4,1",6.1.3,1.1
41.5729179382,-87.6625595093,202,2013-06-02 01:36:00,"iPhone4,1",6.1.3,1.1
41.7739028931,-87.5917053223,191,2013-06-02 01:55:12,"iPhone4,1",6.1.3,1.1
41.8370780945,-87.6100845337,205,2013-06-02 02:01:36,"iPhone4,1",6.1.3,1.1
41.8607635498,-87.6271438599,199.125579834,2013-06-02 02:05:52,"iPhone4,1",6.1.3,1.1
41.8609313965,-87.645401001,187.818618774,2013-06-02 02:12:16,"iPhone4,1",6.1.3,1.1
41.8803977966,-87.640007019,191.2578125,2013-06-02 02:25:04,"iPhone4,1",6.1.3,1.1
41.8821487427,-87.645652771,199,2013-06-02 02:31:28,"iPhone4,1",6.1.3,1.1
41.9249649048,-87.6844100952,195.999771118,2013-06-02 02:35:44,"iPhone4,1",6.1.3,1.1
41.9225158691,-87.6967849731,192,2013-06-02 02:42:08,"iPhone4,1",6.1.3,1.1
41.9162483215,-87.6744003296,186.001281738,2013-06-02 04:24:32,"iPhone4,1",6.1.3,1.1
41.9210128784,-87.6961746216,183.159362793,2013-06-02 04:39:28,"iPhone4,1",6.1.3,1.1
41.9254417419,-87.6974945068,208,2013-06-02 10:05:52,"iPhone4,1",6.1.3,1.1
41.9925384521,-87.8632278442,207,2013-06-02 10:18:40,"iPhone4,1",6.1.3,1.1
41.9843063354,-87.8680038452,215,2013-06-02 10:25:04,"iPhone4,1",6.1.3,1.1
41.9831733704,-87.8738479614,191,2013-06-02 10:40:00,"iPhone4,1",6.1.3,1.1
41.9807281494,-87.8800430298,187,2013-06-02 10:46:24,"iPhone4,1",6.1.3,1.1
41.9781990051,-87.905380249,193,2013-06-02 10:52:48,"iPhone4,1",6.1.3,1.1
40.7767829895,-73.8747558594,-13.9276704788,2013-06-02 13:52:00,"iPhone4,1",6.1.3,1.1
40.7700958252,-73.876335144,16.8063468933,2013-06-02 14:17:36,"iPhone4,1",6.1.3,1.1
40.734085083,-73.9232406616,44,2013-06-02 14:21:52,"iPhone4,1",6.1.3,1.1
40.7207641602,-73.94090271,26,2013-06-02 14:28:16,"iPhone4,1",6.1.3,1.1
40.7174339294,-73.944984436,24.9977493286,2013-06-02 15:36:32,"iPhone4,1",6.1.3,1.1
40.7060470581,-73.9330825806,25,2013-06-02 18:20:48,"iPhone4,1",6.1.3,1.1
40.7055664062,-73.9268417358,22.4212779999,2013-06-02 22:11:12,"iPhone4,1",6.1.3,1.1
40.7031097412,-73.932510376,25,2013-06-03 00:02:08,"iPhone4,1",6.1.3,1.1
40.7145385742,-73.9443206787,25,2013-06-03 01:04:00,"iPhone4,1",6.1.3,1.1
40.7190971375,-73.9981002808,18.1262168884,2013-06-03 13:28:32,"iPhone4,1",6.1.3,1.1
40.7180252075,-73.9920654297,26.3405284882,2013-06-04 00:08:32,"iPhone4,1",6.1.3,1.1
40.7260360718,-73.9895324707,24.3087921143,2013-06-04 01:14:40,"iPhone4,1",6.1.3,1.1
40.7290496826,-73.9843139648,22.6217765808,2013-06-04 02:10:08,"iPhone4,1",6.1.3,1.1
40.7146873474,-73.9433746338,24.2677974701,2013-06-04 02:25:04,"iPhone4,1",6.1.3,1.1
40.7233848572,-73.9591827393,19.6681995392,2013-06-04 11:50:24,"iPhone4,1",6.1.3,1.1
40.7283439636,-73.993560791,31,2013-06-04 11:56:48,"iPhone4,1",6.1.3,1.1
40.7181358337,-73.9997940063,30,2013-06-05 00:36:16,"iPhone4,1",6.1.3,1.1
40.7146110535,-73.9440155029,24.9969348907,2013-06-05 00:59:44,"iPhone4,1",6.1.3,1.1
40.7246208191,-73.9298858643,20.3575687408,2013-06-05 01:50:56,"iPhone4,1",6.1.3,1.1
40.7164154053,-73.9419784546,18.9195194244,2013-06-05 01:57:20,"iPhone4,1",6.1.3,1.1
40.7209129333,-73.9408187866,19.3325405121,2013-06-05 03:48:16,"iPhone4,1",6.1.3,1.1
40.7174186707,-73.9447250366,19.7115116119,2013-06-05 12:50:08,"iPhone4,1",6.1.3,1.1
40.7147712708,-74.002243042,45,2013-06-05 17:18:56,"iPhone4,1",6.1.3,1.1
40.7052650452,-74.0121383667,126,2013-06-05 17:36:00,"iPhone4,1",6.1.3,1.1
40.7145957947,-73.9442977905,25.356710434,2013-06-05 21:20:00,"iPhone4,1",6.1.3,1.1
40.7381896973,-74.0038299561,20.012556076,2013-06-06 03:41:52,"iPhone4,1",6.1.3,1.1
40.7304840088,-73.9828796387,23.7446689606,2013-06-06 04:58:40,"iPhone4,1",6.1.3,1.1
40.7173271179,-73.9478530884,18.2025146484,2013-06-06 05:05:04,"iPhone4,1",6.1.3,1.1
40.7245521545,-73.9925842285,23.1420612335,2013-06-06 14:32:32,"iPhone4,1",6.1.3,1.1
40.7192764282,-74.0017471313,23.3848838806,2013-06-06 14:38:56,"iPhone4,1",6.1.3,1.1
40.7185745239,-73.9949569702,26.1595726013,2013-06-06 14:49:36,"iPhone4,1",6.1.3,1.1
40.717212677,-73.9905700684,25.0067195892,2013-06-06 18:22:56,"iPhone4,1",6.1.3,1.1
40.7173500061,-73.9908447266,24.6375789642,2013-06-06 18:25:04,"iPhone4,1",6.1.3,1.1
40.72996521,-73.9911575317,28.5258045197,2013-06-07 00:19:12,"iPhone4,1",6.1.3,1.1
40.7299537659,-73.9911499023,29.9066314697,2013-06-07 14:02:40,"iPhone4,1",6.1.3,1.1
40.7168464661,-74.0023040771,30.6713066101,2013-06-07 14:09:04,"iPhone4,1",6.1.3,1.1
40.719745636,-73.9942626953,26.0171813965,2013-06-07 14:21:52,"iPhone4,1",6.1.3,1.1
40.7272567749,-73.9718780518,24.7857246399,2013-06-08 01:06:08,"iPhone4,1",6.1.3,1.1
40.7088851929,-73.9589614868,17,2013-06-08 01:12:32,"iPhone4,1",6.1.3,1.1
40.7122573853,-73.962928772,26.1377563477,2013-06-08 01:21:04,"iPhone4,1",6.1.3,1.1
40.7165184021,-73.9525527954,16.2965278625,2013-06-08 08:14:56,"iPhone4,1",6.1.3,1.1
40.716632843,-73.9448471069,23.2227172852,2013-06-08 08:25:36,"iPhone4,1",6.1.3,1.1
40.7147445679,-73.9504013062,16.0544376373,2013-06-08 22:02:40,"iPhone4,1",6.1.3,1.1
40.7149429321,-73.9590301514,18.3279342651,2013-06-08 22:13:20,"iPhone4,1",6.1.3,1.1
40.7191619873,-73.9563217163,18.2915878296,2013-06-08 22:26:08,"iPhone4,1",6.1.3,1.1
40.7231941223,-73.9516143799,13.4522943497,2013-06-08 22:36:48,"iPhone4,1",6.1.3,1.1
40.7275848389,-73.9529418945,58,2013-06-09 00:32:00,"iPhone4,1",6.1.3,1.1
40.7231826782,-73.9504623413,19.639257431,2013-06-09 00:53:20,"iPhone4,1",6.1.3,1.1
40.718006134,-73.9450454712,63.9874954224,2013-06-09 01:06:08,"iPhone4,1",6.1.3,1.1
40.7122306824,-73.9131240845,18.29114151,2013-06-09 18:42:08,"iPhone4,1",6.1.3,1.1
40.7181892395,-73.9476394653,18.9379940033,2013-06-09 18:50:40,"iPhone4,1",6.1.3,1.1
40.7145385742,-73.9157562256,27,2013-06-09 19:05:36,"iPhone4,1",6.1.3,1.1
40.7156105042,-73.9421539307,19.5055789948,2013-06-09 19:16:16,"iPhone4,1",6.1.3,1.1
40.7193870544,-73.9454193115,22,2013-06-09 21:13:36,"iPhone4,1",6.1.3,1.1
40.7223434448,-73.9498977661,23,2013-06-09 21:22:08,"iPhone4,1",6.1.3,1.1
40.7264480591,-73.9523620605,23,2013-06-09 21:32:48,"iPhone4,1",6.1.3,1.1
40.7317581177,-73.954536438,20.4352722168,2013-06-09 22:19:44,"iPhone4,1",6.1.3,1.1
40.7375640869,-73.9723510742,10.6277198792,2013-06-10 00:55:28,"iPhone4,1",6.1.3,1.1
40.731967926,-73.9591140747,16.1407604218,2013-06-10 01:01:52,"iPhone4,1",6.1.3,1.1
40.7153701782,-73.9444885254,22.2118968964,2013-06-10 14:30:24,"iPhone4,1",6.1.3,1.1
40.7300949097,-73.991104126,29.2966918945,2013-06-10 15:17:20,"iPhone4,1",6.1.3,1.1
40.7187767029,-74.0010452271,23.3108978271,2013-06-10 15:21:36,"iPhone4,1",6.1.3,1.1
40.7162437439,-73.996131897,30,2013-06-10 15:28:00,"iPhone4,1",6.1.3,1.1
40.7387695312,-73.995803833,23.8523731232,2013-06-10 23:51:28,"iPhone4,1",6.1.3,1.1
40.7146453857,-73.9443664551,24.3953533173,2013-06-11 00:40:32,"iPhone4,1",6.1.3,1.1
40.7142601013,-73.9228668213,18.3844985962,2013-06-11 02:05:52,"iPhone4,1",6.1.3,1.1
40.7167434692,-73.9434661865,-1,2013-06-11 02:18:40,"iPhone4,1",6.1.3,1.1
40.7147407532,-73.924079895,39,2013-06-11 09:50:56,"iPhone4,1",6.1.3,1.1
40.7162475586,-73.9415817261,19.2206687927,2013-06-11 10:03:44,"iPhone4,1",6.1.3,1.1
40.7120857239,-73.9102935791,20.1534252167,2013-06-11 10:22:56,"iPhone4,1",6.1.3,1.1
40.7164802551,-73.9417037964,11,2013-06-11 10:29:20,"iPhone4,1",6.1.3,1.1
40.7118148804,-73.9074554443,26,2013-06-11 10:37:52,"iPhone4,1",6.1.3,1.1
40.7162475586,-73.9417037964,43,2013-06-11 10:44:16,"iPhone4,1",6.1.3,1.1
40.7126235962,-73.9144363403,14,2013-06-11 10:54:56,"iPhone4,1",6.1.3,1.1
40.7163276672,-73.9416885376,20.5237998962,2013-06-11 11:05:36,"iPhone4,1",6.1.3,1.1
40.712474823,-73.9134521484,21,2013-06-11 11:14:08,"iPhone4,1",6.1.3,1.1
40.716217041,-73.9415283203,20.6995658875,2013-06-11 11:29:04,"iPhone4,1",6.1.3,1.1
40.7121887207,-73.9113922119,19.9369525909,2013-06-11 13:20:00,"iPhone4,1",6.1.3,1.1
40.7165298462,-73.9412231445,20.1174449921,2013-06-11 13:32:48,"iPhone4,1",6.1.3,1.1
40.7166213989,-73.965637207,25.6381168365,2013-06-11 14:28:16,"iPhone4,1",6.1.3,1.1
40.7186889648,-73.9950408936,27.3844985962,2013-06-11 14:34:40,"iPhone4,1",6.1.3,1.1
40.7186851501,-73.988571167,26.9939250946,2013-06-11 21:22:08,"iPhone4,1",6.1.3,1.1
40.7203941345,-73.9940490723,24.2395000458,2013-06-11 21:34:56,"iPhone4,1",6.1.3,1.1
40.7249221802,-73.9949645996,29.7350234985,2013-06-11 23:47:12,"iPhone4,1",6.1.3,1.1
40.7293434143,-73.9968032837,33.4586448669,2013-06-12 00:00:00,"iPhone4,1",6.1.3,1.1
40.7321243286,-74.0015029907,6.00367975235,2013-06-12 00:06:24,"iPhone4,1",6.1.3,1.1
40.7366676331,-74.001121521,20.7753677368,2013-06-12 00:59:44,"iPhone4,1",6.1.3,1.1
40.7351150513,-73.9954910278,23.0821933746,2013-06-12 01:12:32,"iPhone4,1",6.1.3,1.1
40.7377357483,-73.9900817871,22,2013-06-12 02:18:40,"iPhone4,1",6.1.3,1.1
40.7421913147,-73.9880523682,22,2013-06-12 02:27:12,"iPhone4,1",6.1.3,1.1
40.7314224243,-73.9747467041,33.8729743958,2013-06-12 03:03:28,"iPhone4,1",6.1.3,1.1
40.7161636353,-73.9421615601,19.3237056732,2013-06-12 03:09:52,"iPhone4,1",6.1.3,1.1
40.7137298584,-73.9227371216,19.944858551,2013-06-12 10:31:28,"iPhone4,1",6.1.3,1.1
40.7162590027,-73.941619873,20.3154602051,2013-06-12 10:46:24,"iPhone4,1",6.1.3,1.1
40.7128067017,-73.9160079956,17,2013-06-12 10:50:40,"iPhone4,1",6.1.3,1.1
40.717590332,-73.9454193115,19.0190181732,2013-06-12 11:50:24,"iPhone4,1",6.1.3,1.1
40.7269477844,-73.9255371094,19.7364940643,2013-06-12 12:24:32,"iPhone4,1",6.1.3,1.1
40.7140007019,-73.9123153687,61,2013-06-12 12:35:12,"iPhone4,1",6.1.3,1.1
40.7195854187,-73.9436187744,46,2013-06-12 13:11:28,"iPhone4,1",6.1.3,1.1
40.7256507874,-73.986038208,24.735414505,2013-06-12 15:02:24,"iPhone4,1",6.1.3,1.1
40.721408844,-73.9956130981,26.3056049347,2013-06-12 15:06:40,"iPhone4,1",6.1.3,1.1
40.7269439697,-73.9941177368,36.9977760315,2013-06-12 23:32:16,"iPhone4,1",6.1.3,1.1
40.7299003601,-73.9990310669,27.7975254059,2013-06-13 02:22:56,"iPhone4,1",6.1.3,1.1
40.7346420288,-73.998840332,22,2013-06-13 04:03:12,"iPhone4,1",6.1.3,1.1
40.7154884338,-73.9536514282,22,2013-06-13 04:30:56,"iPhone4,1",6.1.3,1.1
40.7156906128,-73.9476776123,20.27917099,2013-06-13 05:24:16,"iPhone4,1",6.1.3,1.1
40.7163352966,-73.9417266846,19.9297122955,2013-06-13 05:41:20,"iPhone4,1",6.1.3,1.1
40.7272224426,-73.9248199463,19.9870796204,2013-06-13 08:27:44,"iPhone4,1",6.1.3,1.1
40.7169113159,-73.9439086914,19.4772949219,2013-06-13 08:46:56,"iPhone4,1",6.1.3,1.1
40.7167358398,-73.9171447754,58,2013-06-13 11:01:20,"iPhone4,1",6.1.3,1.1
40.7162399292,-73.9415435791,19.8132686615,2013-06-13 11:14:08,"iPhone4,1",6.1.3,1.1
40.7122001648,-73.9113922119,18,2013-06-13 11:29:04,"iPhone4,1",6.1.3,1.1
40.7163124084,-73.9417266846,20.1310100555,2013-06-13 11:44:00,"iPhone4,1",6.1.3,1.1
40.7137145996,-73.9225387573,20.2025852203,2013-06-13 14:36:48,"iPhone4,1",6.1.3,1.1
40.7163238525,-73.9415588379,20.2816867828,2013-06-13 14:41:04,"iPhone4,1",6.1.3,1.1
40.7188491821,-73.9605865479,20.061712265,2013-06-13 15:36:32,"iPhone4,1",6.1.3,1.1
40.7263145447,-73.9937515259,20.061712265,2013-06-13 15:53:36,"iPhone4,1",6.1.3,1.1
40.7177848816,-73.9946060181,64,2013-06-13 16:04:16,"iPhone4,1",6.1.3,1.1
40.7221755981,-73.9968566895,26.315776825,2013-06-14 01:57:20,"iPhone4,1",6.1.3,1.1
40.7144050598,-73.9443893433,28.9444789886,2013-06-14 02:22:56,"iPhone4,1",6.1.3,1.1
40.7129173279,-73.917098999,69,2013-06-14 05:17:52,"iPhone4,1",6.1.3,1.1
40.7163848877,-73.9417266846,24,2013-06-14 05:28:32,"iPhone4,1",6.1.3,1.1
40.7144165039,-73.924911499,24,2013-06-14 07:42:56,"iPhone4,1",6.1.3,1.1
40.7163467407,-73.9417648315,19.7357406616,2013-06-14 07:49:20,"iPhone4,1",6.1.3,1.1
40.7121658325,-73.9109115601,19.4543380737,2013-06-14 08:04:16,"iPhone4,1",6.1.3,1.1
40.71534729,-73.9321365356,28,2013-06-14 08:10:40,"iPhone4,1",6.1.3,1.1
40.7117004395,-73.9092941284,32,2013-06-14 08:19:12,"iPhone4,1",6.1.3,1.1
40.7163200378,-73.9416809082,20.4788341522,2013-06-14 08:25:36,"iPhone4,1",6.1.3,1.1
40.7113456726,-73.9080810547,15,2013-06-14 08:34:08,"iPhone4,1",6.1.3,1.1
40.7162895203,-73.94165802,19.4342918396,2013-06-14 08:44:48,"iPhone4,1",6.1.3,1.1
40.7122688293,-73.9136123657,20,2013-06-14 08:57:36,"iPhone4,1",6.1.3,1.1
40.71641922,-73.9415588379,20.9997730255,2013-06-14 09:01:52,"iPhone4,1",6.1.3,1.1
40.7121810913,-73.9114227295,19.471529007,2013-06-14 09:23:12,"iPhone4,1",6.1.3,1.1
40.7163162231,-73.9416427612,19.6333618164,2013-06-14 09:31:44,"iPhone4,1",6.1.3,1.1
40.7118034363,-73.9084320068,13,2013-06-14 10:12:16,"iPhone4,1",6.1.3,1.1
40.7163200378,-73.9417877197,19.2460765839,2013-06-14 10:25:04,"iPhone4,1",6.1.3,1.1
40.7121810913,-73.9114303589,19.5283527374,2013-06-14 10:40:00,"iPhone4,1",6.1.3,1.1
40.7163848877,-73.9414291382,30.5883350372,2013-06-14 10:46:24,"iPhone4,1",6.1.3,1.1
40.7182540894,-73.9147949219,3,2013-06-14 11:16:16,"iPhone4,1",6.1.3,1.1
40.716381073,-73.9417037964,18.933883667,2013-06-14 11:29:04,"iPhone4,1",6.1.3,1.1
40.7122344971,-73.9136505127,35,2013-06-14 11:39:44,"iPhone4,1",6.1.3,1.1
40.7141571045,-73.930015564,20,2013-06-14 11:44:00,"iPhone4,1",6.1.3,1.1
40.7116165161,-73.9073104858,61,2013-06-14 12:03:12,"iPhone4,1",6.1.3,1.1
40.7164611816,-73.9418334961,37,2013-06-14 12:13:52,"iPhone4,1",6.1.3,1.1
40.7115898132,-73.907119751,19.4956684113,2013-06-14 13:24:16,"iPhone4,1",6.1.3,1.1
40.715473175,-73.9300231934,26,2013-06-14 13:34:56,"iPhone4,1",6.1.3,1.1
40.7163314819,-73.9416351318,20.2144813538,2013-06-14 13:52:00,"iPhone4,1",6.1.3,1.1
40.7678642273,-73.9823226929,24.2235126495,2013-06-15 01:08:16,"iPhone4,1",6.1.3,1.1
40.8238449097,-73.9448699951,29,2013-06-15 01:23:12,"iPhone4,1",6.1.3,1.1
40.8193092346,-73.9444274902,59.9972953796,2013-06-15 01:31:44,"iPhone4,1",6.1.3,1.1
40.823841095,-73.9442138672,31.751543045,2013-06-15 03:37:36,"iPhone4,1",6.1.3,1.1
40.7678604126,-73.9822692871,43.9855499268,2013-06-15 03:56:48,"iPhone4,1",6.1.3,1.1
40.7495765686,-73.9841918945,56.7057723999,2013-06-15 04:13:52,"iPhone4,1",6.1.3,1.1
40.7177963257,-73.9955062866,26.6062049866,2013-06-15 04:28:48,"iPhone4,1",6.1.3,1.1
40.7146110535,-73.9441604614,25,2013-06-15 06:24:00,"iPhone4,1",6.1.3,1.1
40.7068481445,-73.9306640625,18.703338623,2013-06-15 07:28:00,"iPhone4,1",6.1.3,1.1
40.7163276672,-73.9417800903,18.8826904297,2013-06-15 07:42:56,"iPhone4,1",6.1.3,1.1
40.7115898132,-73.9071121216,18.3808383942,2013-06-15 08:32:00,"iPhone4,1",6.1.3,1.1
40.7163162231,-73.9416503906,19.0060749054,2013-06-15 08:46:56,"iPhone4,1",6.1.3,1.1
40.7122077942,-73.9120559692,26,2013-06-15 08:51:12,"iPhone4,1",6.1.3,1.1
40.7161941528,-73.9365234375,14.6377668381,2013-06-15 11:33:20,"iPhone4,1",6.1.3,1.1
40.7133789062,-73.9204559326,18.2826843262,2013-06-15 15:25:52,"iPhone4,1",6.1.3,1.1
40.7176704407,-73.9155807495,18.9372730255,2013-06-15 16:40:32,"iPhone4,1",6.1.3,1.1
40.7161369324,-73.9361572266,44,2013-06-15 16:59:44,"iPhone4,1",6.1.3,1.1
40.7160644531,-73.9425811768,19.1715927124,2013-06-15 17:10:24,"iPhone4,1",6.1.3,1.1
40.7142524719,-73.9480133057,47,2013-06-15 17:27:28,"iPhone4,1",6.1.3,1.1
40.7142028809,-73.9544830322,-10,2013-06-15 17:33:52,"iPhone4,1",6.1.3,1.1
40.709236145,-73.9578018188,13,2013-06-15 17:42:24,"iPhone4,1",6.1.3,1.1
40.7034912109,-73.960319519,25,2013-06-15 17:50:56,"iPhone4,1",6.1.3,1.1
40.6958045959,-73.9656219482,51,2013-06-15 18:01:36,"iPhone4,1",6.1.3,1.1
40.6962623596,-73.9733886719,72,2013-06-15 18:10:08,"iPhone4,1",6.1.3,1.1
40.6966056824,-73.9800262451,3,2013-06-15 18:14:24,"iPhone4,1",6.1.3,1.1
40.6943054199,-73.9873733521,55,2013-06-15 18:25:04,"iPhone4,1",6.1.3,1.1
40.6883964539,-73.9889373779,37,2013-06-15 18:42:08,"iPhone4,1",6.1.3,1.1
40.6844863892,-73.9919586182,24,2013-06-15 19:05:36,"iPhone4,1",6.1.3,1.1
40.7135658264,-73.951713562,22,2013-06-15 21:15:44,"iPhone4,1",6.1.3,1.1
40.7145309448,-73.9449768066,25.081905365,2013-06-15 21:22:08,"iPhone4,1",6.1.3,1.1
40.7143173218,-73.9517288208,15.819729805,2013-06-15 21:37:04,"iPhone4,1",6.1.3,1.1
40.7155303955,-73.9575958252,22,2013-06-15 21:43:28,"iPhone4,1",6.1.3,1.1
40.7211647034,-73.9587783813,21.786031723,2013-06-15 22:21:52,"iPhone4,1",6.1.3,1.1
40.7168769836,-73.9562606812,24.001115799,2013-06-15 23:53:36,"iPhone4,1",6.1.3,1.1
40.7131729126,-73.9515304565,15.2413244247,2013-06-16 00:49:04,"iPhone4,1",6.1.3,1.1
40.7114105225,-73.9456329346,25.0346813202,2013-06-16 01:08:16,"iPhone4,1",6.1.3,1.1
40.7157058716,-73.9480056763,39.7120552063,2013-06-16 02:08:00,"iPhone4,1",6.1.3,1.1
40.7183265686,-73.9528579712,40.2526817322,2013-06-16 02:18:40,"iPhone4,1",6.1.3,1.1
40.7197914124,-73.9445037842,25,2013-06-16 02:54:56,"iPhone4,1",6.1.3,1.1
40.7146453857,-73.9295043945,19.3076934814,2013-06-16 04:37:20,"iPhone4,1",6.1.3,1.1
40.7178726196,-73.9474563599,18.5936794281,2013-06-16 04:48:00,"iPhone4,1",6.1.3,1.1
40.7152786255,-73.9322280884,19.4301013947,2013-06-16 05:07:12,"iPhone4,1",6.1.3,1.1
40.7164535522,-73.9417877197,19.1540851593,2013-06-16 05:20:00,"iPhone4,1",6.1.3,1.1
40.714263916,-73.9244995117,27,2013-06-16 06:30:24,"iPhone4,1",6.1.3,1.1
40.7163162231,-73.9416885376,19.8142299652,2013-06-16 06:43:12,"iPhone4,1",6.1.3,1.1
40.7143783569,-73.9249267578,50,2013-06-16 07:08:48,"iPhone4,1",6.1.3,1.1
40.7165298462,-73.9418258667,27,2013-06-16 07:53:36,"iPhone4,1",6.1.3,1.1
40.7065658569,-73.9302444458,30,2013-06-16 08:25:36,"iPhone4,1",6.1.3,1.1
40.7164268494,-73.941696167,-2,2013-06-16 08:29:52,"iPhone4,1",6.1.3,1.1
40.7125358582,-73.9135284424,37,2013-06-16 09:21:04,"iPhone4,1",6.1.3,1.1
40.7163009644,-73.9417724609,19.6270847321,2013-06-16 09:33:52,"iPhone4,1",6.1.3,1.1
40.7127113342,-73.9156723022,22,2013-06-16 09:44:32,"iPhone4,1",6.1.3,1.1
40.7159729004,-73.9417037964,43,2013-06-16 09:48:48,"iPhone4,1",6.1.3,1.1
40.7118186951,-73.9087524414,30,2013-06-16 09:59:28,"iPhone4,1",6.1.3,1.1
40.7163391113,-73.9417572021,19,2013-06-16 10:03:44,"iPhone4,1",6.1.3,1.1
40.7121315002,-73.9110183716,47,2013-06-16 10:29:20,"iPhone4,1",6.1.3,1.1
40.7163543701,-73.9416732788,19.4824562073,2013-06-16 10:42:08,"iPhone4,1",6.1.3,1.1
40.7128181458,-73.9157791138,27,2013-06-16 10:52:48,"iPhone4,1",6.1.3,1.1
40.7167510986,-73.9416503906,25,2013-06-16 11:03:28,"iPhone4,1",6.1.3,1.1
40.7121353149,-73.9110183716,2,2013-06-16 11:26:56,"iPhone4,1",6.1.3,1.1
40.7164764404,-73.941734314,20.2435913086,2013-06-16 11:41:52,"iPhone4,1",6.1.3,1.1
40.7117385864,-73.9081954956,19.9118862152,2013-06-16 11:58:56,"iPhone4,1",6.1.3,1.1
40.7163696289,-73.9417266846,19.7558326721,2013-06-16 12:11:44,"iPhone4,1",6.1.3,1.1
40.7271766663,-73.9248809814,30,2013-06-16 14:32:32,"iPhone4,1",6.1.3,1.1
40.716342926,-73.9416809082,20.6601467133,2013-06-16 14:45:20,"iPhone4,1",6.1.3,1.1
40.7271537781,-73.9249191284,29,2013-06-16 15:04:32,"iPhone4,1",6.1.3,1.1
40.7179832458,-73.9413146973,25,2013-06-16 15:10:56,"iPhone4,1",6.1.3,1.1
40.7143936157,-73.9249420166,15,2013-06-16 16:00:00,"iPhone4,1",6.1.3,1.1
40.716381073,-73.9419021606,19.9399185181,2013-06-16 16:12:48,"iPhone4,1",6.1.3,1.1
40.7272033691,-73.9248352051,20.5687618256,2013-06-16 17:25:20,"iPhone4,1",6.1.3,1.1
40.7162857056,-73.94190979,29,2013-06-16 17:36:00,"iPhone4,1",6.1.3,1.1
40.722454071,-73.9600601196,25.9663314819,2013-06-16 20:16:00,"iPhone4,1",6.1.3,1.1
40.7625770569,-73.9809799194,25.9663314819,2013-06-16 20:20:16,"iPhone4,1",6.1.3,1.1
40.7673530579,-73.9777755737,49.9543991089,2013-06-16 20:28:48,"iPhone4,1",6.1.3,1.1
40.7722320557,-73.9747924805,31.001499176,2013-06-16 20:37:20,"iPhone4,1",6.1.3,1.1
40.7725219727,-73.9679946899,42.7480163574,2013-06-16 21:09:20,"iPhone4,1",6.1.3,1.1
40.7788047791,-73.962600708,51.6831054688,2013-06-16 21:17:52,"iPhone4,1",6.1.3,1.1
40.779964447,-73.96925354,37,2013-06-16 21:22:08,"iPhone4,1",6.1.3,1.1
40.7819213867,-73.9630203247,35.1169548035,2013-06-16 21:37:04,"iPhone4,1",6.1.3,1.1
40.780921936,-73.9697113037,34.0518989563,2013-06-16 21:43:28,"iPhone4,1",6.1.3,1.1
40.7778739929,-73.9645462036,34.4634857178,2013-06-16 21:49:52,"iPhone4,1",6.1.3,1.1
40.7818984985,-73.9676208496,47,2013-06-16 21:54:08,"iPhone4,1",6.1.3,1.1
